q,cur,price,price_usd,nrat,n,recurring,t
sourdough recipes,£,28.96,39.0,47,47.0,False,OPTIMAL FUEL 3.0: YOUR NUTRITION PLAYBOOK ROCKY 5.0 (47) £28.96
sourdough recipes,£,28.96,39.0,,0.0,False,Raising a Gluten-Free Sourdough Loaf (Ebook) Claudia Curici £28.96
sourdough recipes,£,7.43,10.01,5,5.0,False,Sourdough For The Busy Lifestyle Sophie 5.0 (5) £7.43
sourdough recipes,£,7.43,10.01,,0.0,False,THE HEART PROTECTION PROTOCOL - A 30-Day Blueprint to Reverse Inflamma
sourdough recipes,£,34.9,47.0,,0.0,False,Healthy Eating Bundle Claudia Curici £34.90
sourdough recipes,£,17.81,23.98,,0.0,False,Sourdough Everything and Everyday Essentials Cookbook Alexis Donnelly 
sourdough recipes,$,9.0,9.0,1,1.0,False,Easy Gluten-Free Sourdough e-book Anne Au Chocolat - Baking Gluten-Fre
sourdough recipes,£,3.71,5.0,,0.0,False,From Starter to Stunning Loaves Sour Loafs Daily £3.71
sourdough recipes,£,37.13,50.0,,0.0,False,Home Economics 101 self guided Rizoma School Top creator £37.13+
sourdough recipes,£,33.41,44.99,,0.0,False,Sourdough Made Simple by Layne's Sourdough Co. Layne Bone- Layne's Sou
sourdough recipes,£,9.65,13.0,10,10.0,False,Super Simple Sourdough Living Bread Bake Shop 5.0 (10) £9.65
sourdough recipes,£,23.02,31.0,4,4.0,False,Food diary by Lucca The Cooking Lady 5.0 (4) £23.02
sourdough recipes,£,20.05,27.0,,0.0,False,The Amish Almanac Keilen Alvardshahi £20.05
sourdough recipes,£,10.39,13.99,,0.0,False,The Complete Around The World Vegan Cookbook Premium Ebooks £10.39
sourdough recipes,£,22.28,30.0,11,11.0,False,A Bread Baking Kickstart editorscut Top creator 5.0 (11) £22.28
sourdough recipes,£,22.27,29.99,3,3.0,False,Sourdough Video Course - The Mooon Bread Method Jordan Davis『YORUDAN』 
sourdough recipes,£,14.11,19.0,,0.0,False,Sourdough Made Simple (E-book) bakebetterbread £14.11
sourdough recipes,£,3.71,5.0,,0.0,False,cinnamon roll guide🫶🏼 grace & grains £3.71
sourdough recipes,£,14.85,20.0,,0.0,False,Curso de Pan de Masa Madre Crumb MX £14.85
sourdough recipes,£,4.46,6.01,,0.0,False,Classic Sourdough Recipe and Cheat Sheet Jessica and Ross £4.46 £2.23
sourdough recipes,£,20.05,27.0,3,3.0,False,31 left Traditional Homemaking: Back to Basics E-Book! *Sourdough Star
sourdough recipes,£,2.96,3.99,,0.0,False,Spelt & Honey Sourdough Cinnamon Rolls Living Bread Bake Shop £2.96
sourdough recipes,£,9.65,13.0,1,1.0,False,The Doron Yoga Cookbook Doron Hanoch 5.0 (1) £9.65+
sourdough recipes,£,14.84,19.99,,0.0,False,Sourdough Made Simple - Rebekah Griffith Rebekah Griffith £14.84
sourdough recipes,£,8.9,11.99,,0.0,False,MEDITERRANEAN GUT RESTORATION GUIDE Mediterranean Code £8.90+
sourdough recipes,£,0.0,0.0,70,70.0,False,@FullProofBaking Sourdough Discard Recipes (4 total recipes!) fullproo
sourdough recipes,£,7.43,10.01,1,1.0,False,Fermenting With Your Best Friend You Enjoy Life 5.0 (1) £7.43
sourdough recipes,£,7.43,10.01,4,4.0,False,Sourdough Waffle Recipe & Excel Template Jacob Burton 5.0 (4) £7.43
sourdough recipes,£,7.43,10.01,1,1.0,False,The Clever Spoon Volume 7: Breads (eBook) TheCleverSpoon 5.0 (1) £7.43
sourdough recipes,£,7.42,9.99,,0.0,False,Beginner Sourdough Bundle: Starter + 3 Easy Recipes The Sourdough Stud
sourdough recipes,£,5.2,7.0,,0.0,False,Chef Luna's Ultimate Bakery & Desserts Collection | 48 Pro Recipes eBo
sourdough recipes,£,11.14,15.0,,0.0,False,The Sourdough Starter to Loaf Bundle Jessica and Ross £11.14 £3.71
sourdough recipes,£,4.45,5.99,,0.0,False,The Calm Sourdough Start: starter guide + first loaf recipe The Sourdo
sourdough recipes,£,10.4,14.01,9,9.0,False,Homemaker's Guide to Sourdough Starter Solie Osorio 4.9 (9) £10.40
sourdough recipes,£,2.2,2.96,6,6.0,False,Real Bread Bakers Zev Robinson 3.8 (6) £2.20+
yoga program,£,2227.64,2999.99,1,1.0,False,"Steele Pilates ReForMat Certification ON DEMAND Steele Pilates LLC, Te"
yoga program,$,129.0,129.0,4,4.0,False,Full Moon Membership Annie Ware 5.0 (4) $129 a year
yoga program,£,15.59,21.0,2,2.0,False,Welcome to Stop Sagginess ✨ Your journey starts now! Masha Solulu 5.0 
yoga program,£,7.43,10.01,1,1.0,False,Sadhana Circle Rohan Kapur 5.0 (1) £7.43+
yoga program,£,34.9,47.0,2,2.0,False,The Regulated Life Challenge katradka 5.0 (2) £34.90
yoga program,£,92.82,125.0,33,33.0,False,Daoist Yoga Online Learning Program Tom Bisio Top creator 4.8 (33) £92
yoga program,£,73.51,99.0,3,3.0,False,"BETTER BASEBALL MOBILITY with MLB Mobility Coach Dana Santas, ""Mobilit"
yoga program,£,14.85,20.0,,0.0,False,The Complete Science of Self-Realization: Yogananda's Hidden Teachings
yoga program,$,30.0,30.0,15,15.0,True,Spine Therapy with ELDOA™ for those who want to FEEL GOOD all the time
yoga program,$,79.0,79.0,1,1.0,False,Half Moon Membership Annie Ware 5.0 (1) $79 every 6 months
yoga program,$,444.0,444.0,1,1.0,True,2023 Breakup Breakthrough Mastermind: Heal From Narcissistic And Relat
yoga program,£,205.69,277.0,1,1.0,False,11 left School of Hard Knots: A Masterclass on Muscles David Scott Lyn
yoga program,£,57.18,77.0,18,18.0,False,GENESIS RECODE: Physical Changes BOOSTER Med Morphic 5.0 (18) £57.18
yoga program,$,30.0,30.0,3,3.0,False,"Steele Pilates Online Membership Trial Steele Pilates LLC, Teri Lee St"
yoga program,£,13.37,18.01,21,21.0,False,BreatheLess Walking BreatheLess 4.6 (21) £13.37
yoga program,$,19.0,19.0,,0.0,False,Yoga for 40 + grapplers Rasmus Lindqvist $19
yoga program,£,109.15,146.99,1,1.0,False,"BUILD BETTER KNEES RECOVERY KIT Tridosha Wellness Products, LLC 5.0 (1"
yoga program,£,104.29,140.45,,0.0,False,Body Whispering 3-week Self-Shaping Program Alexis Jane Dennehy £104.2
yoga program,£,232.42,313.0,1,1.0,False,MAXIMUM & BEYOND MAXIMUM ENERGY - FEEL WHAT IT IS LIKE TO BE ALL ENERG
yoga program,£,66.09,89.0,1,1.0,False,MASTERING VINYASA YOGA Program with Raji Thron Yoga Synthesis with Raj
yoga program,£,164.85,222.01,1,1.0,False,Maximum ENERGY - Finally feel what it is like to be energetic — Morphi
yoga program,£,80.2,108.01,2,2.0,False,Journey into Tantra Spirituality with Nish 5.0 (2) £80.20
yoga program,£,73.51,99.0,,0.0,False,Black Hippie 10-Day Cleanse Abba & Angie £73.51
yoga program,£,0.0,0.0,4,4.0,False,4 Week Body Kind Movement Program Reyna Cohan 5.0 (4) £0.00+
yoga program,£,8.91,12.0,1,1.0,False,LONGEVITY QIGONG with Matt Pesendian (.MP4 Video Format) Matt Pesendia
yoga program,£,58.66,79.0,,0.0,False,"Yoga Business Manager Notion Template | Trainer, Staff, Client Handlin"
yoga program,£,57.18,77.0,,0.0,False,"The Mindful Goddess - My Yoga, Calisthenics & Meditation workout split"
yoga program,$,25.0,25.0,,0.0,True,Take out the slack (video library membership) neilkeleher $25 a month
yoga program,£,44.55,60.0,,0.0,False,Arm strength for push ups neilkeleher £44.55
yoga program,£,2.6,3.5,9,9.0,False,Minecraft — Sweats Amyzinq 5.0 (9) £2.60
yoga program,£,40.1,54.0,3,3.0,False,The Tarot: Theory and Practice Spirituality with Nish 5.0 (3) £40.10
yoga program,£,148.51,200.0,,0.0,False,Steele Pilates ReForMat Small Props Discipline CEC Course LIVE Steele 
yoga program,£,44.55,60.0,,0.0,False,Lessons in Muscle Control for Your Hamstrings (elements 2b) neilkelehe
yoga program,£,111.38,150.0,,0.0,False,Steele Pilates Advanced Stability Ball CEC Workshop ON DEMAND Steele P
yoga program,£,18.54,24.97,,0.0,False,The Mobility Project Man Flow Yoga £18.54
yoga program,$,55.55,55.55,,0.0,False,Improving stretching abillity Powerful Plus +11x(Extra Strong) Sigh En
